timestamp,content
2025-03-27T20:36:00.000Z,"$APP is down 15% after a short report, which was leaked beforehand.

Here's proof.

$APP saw a surge of put activity all day, and big trades, single legged, swept, all at once yesterday and today before the report.

The trader turned $20k into $200k, and then sold an additional"
2025-03-27T20:17:00.000Z,Prime Minister of Canada Carney: The US is no longer a reliable partner.
2025-03-27T20:01:01.000Z,"At close: 

http://unusualwhales.com/heatmps"
2025-03-27T19:37:00.000Z,Trump has said there will be 'far larger' tariffs if the EU and Canada unite to do 'economic harm' to the U.S.
2025-03-27T19:19:12.000Z,X is down for thousands of users and is reportedly under an unconfirmed cyberattack
2025-03-27T19:08:00.000Z,"Want a $50 deposit bonus to trade with?

We partnered with 
@tastytrade
 to give you that exactly!  

Get at least $50 when you deposit $2000, and start trading today once you deposit!

Get your bonus to trade with here: http://bit.ly/3V8vfvF"
2025-03-27T18:49:00.000Z,"Share of US sold vehicles made in the US:

Tesla, $TSLA: 100%
Rivian, $RIVN: 100%
Ford, $F: 78%
Honda: 64%
Stellantis, $STLA: 57%
Subaru: 56%
Nissan: 53%
General Motors, $GM: 52%
BMW: 48%
Toyota: 48%
Mercedes: 43%
Hyundai: 33%
Volkswagen: 21%
Mazda: 19%
Volvo: 13%"
2025-03-27T18:37:00.000Z,"GameStop, $GME, is down 24% today."
2025-03-27T18:21:00.000Z,"X is on pace for its first year of ad revenue growth since Musk bought the company in 2022, according to research firm Emarketer"
2025-03-27T19:08:00.000Z,"Want a $50 deposit bonus to trade with?

We partnered with 
@tastytrade
 to give you that exactly!  

Get at least $50 when you deposit $2000, and start trading today once you deposit!

Get your bonus to trade with here: http://bit.ly/3V8vfvF"
2025-03-27T18:49:00.000Z,"Share of US sold vehicles made in the US:

Tesla, $TSLA: 100%
Rivian, $RIVN: 100%
Ford, $F: 78%
Honda: 64%
Stellantis, $STLA: 57%
Subaru: 56%
Nissan: 53%
General Motors, $GM: 52%
BMW: 48%
Toyota: 48%
Mercedes: 43%
Hyundai: 33%
Volkswagen: 21%
Mazda: 19%
Volvo: 13%"
2025-03-27T18:37:00.000Z,"GameStop, $GME, is down 24% today."
2025-03-27T18:21:00.000Z,"X is on pace for its first year of ad revenue growth since Musk bought the company in 2022, according to research firm Emarketer"
2025-03-27T18:07:00.000Z,"Ford, $F, is down 3% today.

General Motors, $GM, is down 7% today."
2025-03-27T17:56:53.000Z,"Robinhood, $HOOD, launched a new feature that will let you get cash delivered to you instead of having to go to an ATM"
2025-03-27T17:27:55.000Z,"The US is pushing to control all major future infrastructure and mineral investments in Ukraine, per Bloomberg"
2025-03-27T17:11:04.000Z,Putin says the United States is serious about acquiring Greenland.
2025-03-27T16:54:46.000Z,"Porsche and Mercedes-Benz will be hit hardest by President Donald Trump’s auto tariffs, facing a potential €3.4 billion blow from new US tariffs on imported cars, per Bloomberg"
2025-03-27T16:35:51.000Z,"Treasury Department is set to lay off a 'substantial' number of employees, per CNBC"
2025-03-27T16:19:59.000Z,"US suspends financial contributions to WTO, per Reuters"
2025-03-27T15:57:00.000Z,"""Most people who become millionaires in the U.S. reach this milestone in a very simple way: by making automatic contributions to a retirement account from every single paycheck over many years,"" per YF.

Do you agree?"
2025-03-27T15:37:00.000Z,"55% of Bank of America, $BAC, investors believe the biggest risk to markets is that the ""trade war triggers global recession."""
2025-03-27T15:32:25.000Z,Spot gold hits a record high.
2025-03-27T15:17:00.000Z,"Investors' bullish sentiment for US stocks came to a screeching halt over the past month, per Bank of America, $BAC."
2025-03-27T15:03:16.000Z,"Ferrari, $RACE, says it will raise prices by 10% on some models to offset auto tariffs, per CNBC"
2025-03-27T14:57:00.000Z,"""The vibes have helped us understand why the stock market has been getting hit so hard, and why concerns about the direction of the economy are rising,"" RBC Capital Markets head of US equity strategy Lori Calvasina wrote. 

""But the vibes aren't sending us a clear signal about"
2025-03-27T16:35:51.000Z,"Treasury Department is set to lay off a 'substantial' number of employees, per CNBC"
2025-03-27T16:19:59.000Z,"US suspends financial contributions to WTO, per Reuters"
2025-03-27T15:57:00.000Z,"""Most people who become millionaires in the U.S. reach this milestone in a very simple way: by making automatic contributions to a retirement account from every single paycheck over many years,"" per YF.

Do you agree?"
2025-03-27T15:37:00.000Z,"55% of Bank of America, $BAC, investors believe the biggest risk to markets is that the ""trade war triggers global recession."""
2025-03-27T15:32:25.000Z,Spot gold hits a record high.
2025-03-27T15:17:00.000Z,"Investors' bullish sentiment for US stocks came to a screeching halt over the past month, per Bank of America, $BAC."
2025-03-27T15:03:16.000Z,"Ferrari, $RACE, says it will raise prices by 10% on some models to offset auto tariffs, per CNBC"
2025-03-27T14:57:00.000Z,"""The vibes have helped us understand why the stock market has been getting hit so hard, and why concerns about the direction of the economy are rising,"" RBC Capital Markets head of US equity strategy Lori Calvasina wrote. 

""But the vibes aren't sending us a clear signal about"
2025-03-27T14:42:58.000Z,"Trump's 25% auto tariff could add $5k–$10k to car prices, per Wedbush"
2025-03-27T14:37:00.000Z,"""We see the selloff in US equities as having further to go,"" Deutsche Bank chief strategist Bankhim Chadha, who predicts the S&P 500 will eventually rally 24% from current levels, per YF."
2025-03-27T14:17:00.000Z,"Michael Saylor of MicroStrategy, $MSTR, has said 'bitcoin will rip forward with a vengeance' when risk-on returns to market, per CNBC"
2025-03-27T13:57:00.000Z,"Bill Gates reportedly told Trump his foundation won’t be able to fund global health gaps if the administration keeps making major cuts, per FORTUNE"
2025-03-27T13:37:00.000Z,"BREAKING: 62% of Americans could come up with $2,000 in case of an emergency, the lowest since records were collected, per Bloomberg."
2025-03-27T13:27:07.000Z,"Health and Human Services Secretary Robert F. Kennedy Jr. plans 10,000 job cuts at his department, per WSJ"
2025-03-27T13:17:00.000Z,"Views of young people in the US on many aspects of politics, society and wellbeing have deteriorated, per FT:"
2025-03-27T12:57:00.000Z,"More than four in 10 US homeowners who sought to refinance their mortgages had their applications rejected, per Bloomberg.

This is quadruple the share in October 2023."
2025-03-27T12:37:00.000Z,"These are the top costs of credit car debt for Americans 50 or over, per YF:"
2025-03-27T12:17:00.000Z,"More than 13% of the country’s real estate assets are owned by the wealthiest 1% of Americans, per NYP."
2025-03-27T11:57:00.000Z,"Imports accounted for almost 40% of new cars sold in America last year, per FORTUNE."
2025-03-27T13:17:00.000Z,"Views of young people in the US on many aspects of politics, society and wellbeing have deteriorated, per FT:"
2025-03-27T12:57:00.000Z,"More than four in 10 US homeowners who sought to refinance their mortgages had their applications rejected, per Bloomberg.

This is quadruple the share in October 2023."
2025-03-27T12:37:00.000Z,"These are the top costs of credit car debt for Americans 50 or over, per YF:"
2025-03-27T12:17:00.000Z,"More than 13% of the country’s real estate assets are owned by the wealthiest 1% of Americans, per NYP."
2025-03-27T11:57:00.000Z,"Imports accounted for almost 40% of new cars sold in America last year, per FORTUNE."
2025-03-27T11:37:00.000Z,S&P500 year end forecasts:
2025-03-27T11:17:00.000Z,Vehicle imports as a percentage of sales in the US
2025-03-27T10:57:00.000Z,"Individual investors have pumped almost $70 billion into US stocks this year even as professional money managers are slashing their exposure to the market, per FT."
2025-03-27T10:37:00.000Z,"The US The dollar is headed for its worst month in over a year, per Bloomberg."
2025-03-27T10:17:00.000Z,"""No fund-management firm has lost as much money in the past decade as ARK Invest, $ARKK,"" per MW."
2025-03-27T09:57:00.000Z,"Sweden to increase defence spending sharply to 3.5% of GDP.

The rise from the current 2.4%.

“This is the biggest rearmament of Swedish defence since the days of the cold war,"" per FT"
2025-03-27T09:37:00.000Z,Good morning to everyone:
2025-03-27T10:57:00.000Z,"Individual investors have pumped almost $70 billion into US stocks this year even as professional money managers are slashing their exposure to the market, per FT."
2025-03-27T10:37:00.000Z,"The US The dollar is headed for its worst month in over a year, per Bloomberg."
2025-03-27T10:17:00.000Z,"""No fund-management firm has lost as much money in the past decade as ARK Invest, $ARKK,"" per MW."
2025-03-27T09:57:00.000Z,"Sweden to increase defence spending sharply to 3.5% of GDP.

The rise from the current 2.4%.

“This is the biggest rearmament of Swedish defence since the days of the cold war,"" per FT"
2025-03-27T09:37:00.000Z,Good morning to everyone:
2025-03-27T07:40:43.000Z,Good night to everyone:
2025-03-27T05:31:00.000Z,"In 2022, Gen Z’s total income stood at $9 trillion, but projections indicate it will quadruple to $36 trillion by 2030.

Read more:"
2025-03-27T04:58:00.000Z,"The 94-year-old CEO of Berkshire Hathaway sold more stocks in the latest quarter and grew a record cash pile even larger to $334 billion

Read more:"
2025-03-27T04:31:00.000Z,"Young people “have lost trust in older generations,” Fink said.

Read more:"
2025-03-27T07:40:43.000Z,Good night to everyone:
2025-03-27T05:31:00.000Z,"In 2022, Gen Z’s total income stood at $9 trillion, but projections indicate it will quadruple to $36 trillion by 2030.

Read more:"
2025-03-27T04:58:00.000Z,"The 94-year-old CEO of Berkshire Hathaway sold more stocks in the latest quarter and grew a record cash pile even larger to $334 billion

Read more:"
2025-03-27T04:31:00.000Z,"Young people “have lost trust in older generations,” Fink said.

Read more:"
2025-03-27T04:09:08.000Z,"Elon Musk says cost impact of Trump tariffs on Tesla, $TSLA, car parts ‘not trivial,’ per AFP"
2025-03-27T03:58:00.000Z,"If you're trading $NVDA, Unusual Whales has the tools for you.

See GEX, options, dark pools, and so much more.

See more: https://unusualwhales.com/stock/nvda/overview…"
2025-03-27T03:31:00.000Z,"More than 13% of the country’s real estate assets are owned by the wealthiest 1% of Americans.

Read more:"
2025-03-27T02:58:00.000Z,"To find out more tooling and news about GameStop, $GME, check Unusual Whales.

See more: https://unusualwhales.com/stock/GME/overview…"
2025-03-27T02:31:00.000Z,"""""I hate to put it that way, but we're going to have to have it,"" Trump said.

Read more:"
2025-03-27T02:04:52.000Z,"BREAKING: Elon Musk's America PAC is giving away a chance to win $1 million for signing their petition in opposition to activist judges in Wisconsin.

The first winner was announced today, and the next winner will be announced in 2 days."
