CIK,Account,Value,Alerts
789019,DeferredTaxLiabilityNotRecognizedCumulativeAmountOfTemporaryDifference,44800000000,high_value ($44.8B > $4.9B)
789019,Depreciation,15200000000,high_value ($15.2B > $4.9B)
789019,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-59000000,invalid_negative ($-59.0M)
789019,DividendsCommonStockCash,6171000000,high_value ($6.2B > $4.9B)
789019,EmployeeRelatedLiabilitiesCurrent,9176000000,high_value ($9.2B > $4.9B)
789019,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,14081000000,high_value ($14.1B > $4.9B)
789019,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,38846000000,high_value ($38.8B > $4.9B)
789019,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,34877000000,high_value ($34.9B > $4.9B)
789019,EquitySecuritiesFvNiRealizedGainLoss,-8000000,invalid_negative ($-8.0M)
789019,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,-3000000,invalid_negative ($-3.0M)
789019,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,-85000000,invalid_negative ($-85.0M)
789019,FinanceLeaseLiability,36077000000,high_value ($36.1B > $4.9B)
789019,FinanceLeaseLiabilityPaymentsDue,46361000000,high_value ($46.4B > $4.9B)
789019,FinanceLeaseLiabilityPaymentsDueAfterYearFive,19116000000,high_value ($19.1B > $4.9B)
789019,FinanceLeaseLiabilityUndiscountedExcessAmount,10284000000,high_value ($10.3B > $4.9B)
789019,FiniteLivedIntangibleAssetsAccumulatedAmortization,19750000000,high_value ($19.8B > $4.9B)
789019,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,10804000000,high_value ($10.8B > $4.9B)
789019,FiniteLivedIntangibleAssetsGross,45135000000,high_value ($45.1B > $4.9B)
789019,FiniteLivedIntangibleAssetsNet,25385000000,high_value ($25.4B > $4.9B)
789019,FinitelivedIntangibleAssetsAcquired1,23264000000,high_value ($23.3B > $4.9B)
789019,ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,-27000000,invalid_negative ($-27.0M)
789019,ForeignCurrencyTransactionGainLossBeforeTax,-153000000,invalid_negative ($-153.0M)
789019,FurnitureAndFixturesGross,6532000000,high_value ($6.5B > $4.9B)
789019,GainLossOnComponentsExcludedFromAssessmentOfForeignCurrencyCashFlowHedgeEffectiveness,-16000000,invalid_negative ($-16.0M)
789019,GainLossOnDerivativeInstrumentsNetPretax,-116000000,invalid_negative ($-116.0M)
789019,GainLossOnInvestments,-860000000,invalid_negative ($-860.0M)
789019,Goodwill,119191000000,high_value ($119.2B > $4.9B)
789019,GoodwillImpairedAccumulatedImpairmentLoss,11300000000,high_value ($11.3B > $4.9B)
789019,GoodwillOtherIncreaseDecrease,-29000000,invalid_negative ($-29.0M)
789019,GrossProfit,47833000000,high_value ($47.8B > $4.9B)
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,62886000000,high_value ($62.9B > $4.9B)
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,44901000000,high_value ($44.9B > $4.9B)
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,20524000000,high_value ($20.5B > $4.9B)
789019,IncomeTaxExpenseBenefit,5257000000,high_value ($5.3B > $4.9B)
789019,IncomeTaxesPaidNet,23400000000,high_value ($23.4B > $4.9B)
789019,IncreaseDecreaseInAccountsReceivable,5978000000,high_value ($6.0B > $4.9B)
789019,IncreaseDecreaseInAccruedIncomeTaxesPayable,-3395000000,invalid_negative ($-3395.0M)
789019,IncreaseDecreaseInContractWithCustomerLiability,-6338000000,invalid_negative ($-6338.0M)
789019,IncreaseDecreaseInInventories,-711000000,invalid_negative ($-711.0M)
789019,Land,8163000000,high_value ($8.2B > $4.9B)
789019,LeaseholdImprovementsGross,9594000000,high_value ($9.6B > $4.9B)
789019,LesseeOperatingLeaseLiabilityPaymentsDue,24370000000,high_value ($24.4B > $4.9B)
789019,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,6587000000,high_value ($6.6B > $4.9B)
789019,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,4920000000,high_value ($4.9B > $4.9B)
789019,Liabilities,231203000000,high_value ($231.2B > $4.9B)
789019,LiabilitiesAndStockholdersEquity,533898000000,high_value ($533.9B > $4.9B)
789019,LiabilitiesCurrent,108882000000,high_value ($108.9B > $4.9B)
789019,LineOfCreditFacilityMaximumBorrowingCapacity,5000000000,high_value ($5.0B > $4.9B)
789019,LongTermDebt,44970000000,high_value ($45.0B > $4.9B)
789019,LongTermDebtCurrent,5248000000,high_value ($5.2B > $4.9B)
789019,LongTermDebtFairValue,42000000000,high_value ($42.0B > $4.9B)
789019,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,34845000000,high_value ($34.8B > $4.9B)
789019,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,9250000000,high_value ($9.2B > $4.9B)
789019,LongTermDebtNoncurrent,39722000000,high_value ($39.7B > $4.9B)
789019,LongTermInvestments,15581000000,high_value ($15.6B > $4.9B)
789019,LongTermNotesPayable,10750000000,high_value ($10.8B > $4.9B)
789019,NetCashProvidedByUsedInFinancingActivities,-11243000000,invalid_negative ($-11243.0M)
789019,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-6341000000,invalid_negative ($-6341.0M)
789019,NetCashProvidedByUsedInInvestingActivities,-14112000000,invalid_negative ($-14112.0M)
789019,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6904000000,invalid_negative ($-6904.0M)
789019,NetCashProvidedByUsedInOperatingActivities,22291000000,high_value ($22.3B > $4.9B)
789019,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,12440000000,high_value ($12.4B > $4.9B)
789019,NetIncomeLoss,24108000000,high_value ($24.1B > $4.9B)
789019,NoncurrentAssets,301369000000,high_value ($301.4B > $4.9B)
789019,NonoperatingIncomeExpense,-2288000000,invalid_negative ($-2288.0M)
789019,OperatingExpenses,42381000000,high_value ($42.4B > $4.9B)
789019,OperatingIncomeLoss,31653000000,high_value ($31.7B > $4.9B)
789019,OperatingLeaseLiability,21862000000,high_value ($21.9B > $4.9B)
789019,OperatingLeaseLiabilityNoncurrent,17254000000,high_value ($17.3B > $4.9B)
789019,OperatingLeaseRightOfUseAsset,22816000000,high_value ($22.8B > $4.9B)
789019,OperatingLossCarryforwards,13700000000,high_value ($13.7B > $4.9B)
789019,OtherAssets,11179000000,high_value ($11.2B > $4.9B)
789019,OtherAssetsCurrent,26428000000,high_value ($26.4B > $4.9B)
789019,OtherAssetsNoncurrent,36943000000,high_value ($36.9B > $4.9B)
789019,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-627000000,invalid_negative ($-627.0M)
789019,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-434000000,invalid_negative ($-434.0M)
789019,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,-613000000,invalid_negative ($-613.0M)
789019,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-173000000,invalid_negative ($-173.0M)
789019,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,-5000000,invalid_negative ($-5.0M)
789019,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1034000000,invalid_negative ($-1034.0M)
789019,OtherComprehensiveIncomeLossNetOfTax,-985000000,invalid_negative ($-985.0M)
789019,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-1434000000,invalid_negative ($-1434.0M)
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-218000000,invalid_negative ($-218.0M)
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,-117000000,invalid_negative ($-117.0M)
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,-49000000,invalid_negative ($-49.0M)
789019,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,-68000000,invalid_negative ($-68.0M)
789019,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-295000000,invalid_negative ($-295.0M)
789019,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,-159000000,invalid_negative ($-159.0M)
789019,OtherLiabilities,24621000000,high_value ($24.6B > $4.9B)
789019,OtherLiabilitiesCurrent,20286000000,high_value ($20.3B > $4.9B)
789019,OtherLiabilitiesNoncurrent,35906000000,high_value ($35.9B > $4.9B)
789019,OtherNonoperatingIncomeExpense,-1165000000,invalid_negative ($-1165.0M)
789019,PaymentsForRepurchaseOfCommonStock,4986000000,high_value ($5.0B > $4.9B)
789019,PaymentsOfDividendsCommonStock,6170000000,high_value ($6.2B > $4.9B)
789019,PaymentsToAcquirePropertyPlantAndEquipment,15804000000,high_value ($15.8B > $4.9B)
789019,ProceedsFromPaymentsForOtherFinancingActivities,-343000000,invalid_negative ($-343.0M)
789019,ProceedsFromSaleOfAvailableForSaleSecurities,117577000000,high_value ($117.6B > $4.9B)
789019,PropertyPlantAndEquipmentGross,212012000000,high_value ($212.0B > $4.9B)
789019,PropertyPlantAndEquipmentNet,166902000000,high_value ($166.9B > $4.9B)
789019,RecognitionOfDeferredRevenue,57735000000,high_value ($57.7B > $4.9B)
789019,ResearchAndDevelopmentExpense,7917000000,high_value ($7.9B > $4.9B)
789019,RestructuringReserveAccrualAdjustment1,-21000000,invalid_negative ($-21.0M)
789019,RetainedEarningsAccumulatedDeficit,203482000000,high_value ($203.5B > $4.9B)
789019,RevenueFromContractWithCustomerExcludingAssessedTax,69632000000,high_value ($69.6B > $4.9B)
789019,RevenueRemainingPerformanceObligation,304000000000,high_value ($304.0B > $4.9B)
789019,Revenues,19953000000,high_value ($20.0B > $4.9B)
789019,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,6435000000,high_value ($6.4B > $4.9B)
789019,SalesRevenueGoodsNet,15114000000,high_value ($15.1B > $4.9B)
789019,SalesRevenueNet,26819000000,high_value ($26.8B > $4.9B)
789019,SegmentReportingReconcilingItemForOperatingProfitLossFromSegmentToConsolidatedAmount,-587000000,invalid_negative ($-587.0M)
789019,SellingAndMarketingExpense,6440000000,high_value ($6.4B > $4.9B)
789019,ShortTermInvestments,54073000000,high_value ($54.1B > $4.9B)
789019,StockholdersEquity,302695000000,high_value ($302.7B > $4.9B)
789019,StockRepurchasedDuringPeriodValue,8600000000,high_value ($8.6B > $4.9B)
789019,StockRepurchaseProgramAuthorizedAmount,40000000000,high_value ($40.0B > $4.9B)
789019,StockRepurchaseProgramAuthorizedAmount1,40000000000,high_value ($40.0B > $4.9B)
789019,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,35100000000,high_value ($35.1B > $4.9B)
789019,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit,13700000000,high_value ($13.7B > $4.9B)
789019,UndistributedEarningsOfForeignSubsidiaries,142000000000,high_value ($142.0B > $4.9B)
789019,UnrecognizedTaxBenefits,22760000000,high_value ($22.8B > $4.9B)
789019,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,6800000000,high_value ($6.8B > $4.9B)
789019,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,19600000000,high_value ($19.6B > $4.9B)
789019,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,29365000000,high_value ($29.4B > $4.9B)
789019,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,-294000000,invalid_negative ($-294.0M)
789019,ProceedsFromShortTermDebtMaturingInThreeMonthsOrLess,18692000000,high_value ($18.7B > $4.9B)
789019,EquityMethodInvestments,6800000000,high_value ($6.8B > $4.9B)
789019,EntityPublicFloat,2800000000000,high_value ($2800.0B > $4.9B)
1652044,AccountsPayableCurrent,7987000000,high_value ($8.0B > $4.9B)
1652044,AccountsReceivableNetCurrent,52340000000,high_value ($52.3B > $4.9B)
1652044,AccruedIncomeTaxesNoncurrent,8782000000,high_value ($8.8B > $4.9B)
1652044,AccruedLiabilitiesCurrent,51228000000,high_value ($51.2B > $4.9B)
1652044,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,79390000000,high_value ($79.4B > $4.9B)
1652044,AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4800000000,invalid_negative ($-4800.0M)
1652044,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,22937000000,high_value ($22.9B > $4.9B)
1652044,AllocatedShareBasedCompensationExpense,22800000000,high_value ($22.8B > $4.9B)
1652044,Assets,450256000000,high_value ($450.3B > $4.9B)
1652044,AssetsCurrent,163711000000,high_value ($163.7B > $4.9B)
1652044,AssetsNoncurrent,134874000000,high_value ($134.9B > $4.9B)
1652044,AvailableForSaleDebtSecuritiesAmortizedCostBasis,95061000000,high_value ($95.1B > $4.9B)
1652044,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,79868000000,high_value ($79.9B > $4.9B)
1652044,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,59919000000,high_value ($59.9B > $4.9B)
1652044,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,19949000000,high_value ($19.9B > $4.9B)
1652044,AvailableForSaleSecuritiesCurrent,90227000000,high_value ($90.2B > $4.9B)
1652044,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,10920000000,high_value ($10.9B > $4.9B)
1652044,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,37221000000,high_value ($37.2B > $4.9B)
1652044,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,12896000000,high_value ($12.9B > $4.9B)
1652044,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,6341000000,high_value ($6.3B > $4.9B)
1652044,AvailableForSaleSecuritiesDebtSecurities,67378000000,high_value ($67.4B > $4.9B)
1652044,AvailableForSaleSecuritiesGrossRealizedGainLossNet,-80000000,invalid_negative ($-80.0M)
1652044,CashAndCashEquivalentsAtCarryingValue,23466000000,high_value ($23.5B > $4.9B)
1652044,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,18347000000,high_value ($18.3B > $4.9B)
1652044,CashAndCashEquivalentsFairValueDisclosure,8318000000,high_value ($8.3B > $4.9B)
1652044,CashCashEquivalentsAndShortTermInvestments,95657000000,high_value ($95.7B > $4.9B)
1652044,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,23466000000,high_value ($23.5B > $4.9B)
1652044,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-582000000,invalid_negative ($-582.0M)
1652044,CommonStocksIncludingAdditionalPaidInCapital,84800000000,high_value ($84.8B > $4.9B)
1652044,ComprehensiveIncomeNetOfTax,99720000000,high_value ($99.7B > $4.9B)
1652044,ContractWithCustomerLiability,6000000000,high_value ($6.0B > $4.9B)
1652044,ContractWithCustomerLiabilityCurrent,5036000000,high_value ($5.0B > $4.9B)
1652044,CostMethodInvestmentsFairValueDisclosure,8800000000,high_value ($8.8B > $4.9B)
1652044,CostOfRevenue,146306000000,high_value ($146.3B > $4.9B)
1652044,CostsAndExpenses,237628000000,high_value ($237.6B > $4.9B)
1652044,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,-34000000,invalid_negative ($-34.0M)
1652044,CurrentFederalStateAndLocalTaxExpenseBenefit,22485000000,high_value ($22.5B > $4.9B)
1652044,CurrentIncomeTaxExpenseBenefit,24953000000,high_value ($25.0B > $4.9B)
1652044,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,-118000000,invalid_negative ($-118.0M)
1652044,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,13227000000,high_value ($13.2B > $4.9B)
1652044,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,20569000000,high_value ($20.6B > $4.9B)
1652044,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,33796000000,high_value ($33.8B > $4.9B)
1652044,DebtSecuritiesRealizedGainLoss,-1043000000,invalid_negative ($-1043.0M)
1652044,DeferredFederalIncomeTaxExpenseBenefit,-70000000,invalid_negative ($-70.0M)
1652044,DeferredFederalStateAndLocalTaxExpenseBenefit,-5350000000,invalid_negative ($-5350.0M)
1652044,DeferredIncomeTaxAssetsNet,17180000000,high_value ($17.2B > $4.9B)
1652044,DeferredIncomeTaxExpenseBenefit,-5256000000,invalid_negative ($-5256.0M)
1652044,DeferredIncomeTaxesAndTaxCredits,-5257000000,invalid_negative ($-5257.0M)
1652044,DeferredIncomeTaxLiabilities,16904000000,high_value ($16.9B > $4.9B)
1652044,DeferredTaxAssetsGross,44857000000,high_value ($44.9B > $4.9B)
1652044,DeferredTaxAssetsLiabilitiesNet,16460000000,high_value ($16.5B > $4.9B)
1652044,DeferredTaxAssetsNet,33364000000,high_value ($33.4B > $4.9B)
1652044,DeferredTaxAssetsTaxCreditCarryforwardsOther,6384000000,high_value ($6.4B > $4.9B)
1652044,DeferredTaxAssetsValuationAllowance,11493000000,high_value ($11.5B > $4.9B)
1652044,DeferredTaxLiabilitiesPropertyPlantAndEquipment,9932000000,high_value ($9.9B > $4.9B)
1652044,DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,-297000000,invalid_negative ($-297.0M)
1652044,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,-612000000,invalid_negative ($-612.0M)
1652044,EmployeeRelatedLiabilitiesCurrent,15069000000,high_value ($15.1B > $4.9B)
1652044,EquitySecuritiesFvNi,5079000000,high_value ($5.1B > $4.9B)
1652044,EquitySecuritiesFvNiAndWithoutReadilyDeterminableFairValue,40610000000,high_value ($40.6B > $4.9B)
1652044,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,35531000000,high_value ($35.5B > $4.9B)
1652044,EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentCumulativeAmount,8400000000,high_value ($8.4B > $4.9B)
1652044,EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentCumulativeAmount,22700000000,high_value ($22.7B > $4.9B)
1652044,ForeignCurrencyTransactionGainLossBeforeTax,-409000000,invalid_negative ($-409.0M)
1652044,GeneralAndAdministrativeExpense,14188000000,high_value ($14.2B > $4.9B)
1652044,Goodwill,31885000000,high_value ($31.9B > $4.9B)
1652044,GoodwillTranslationAndPurchaseAccountingAdjustments,-49000000,invalid_negative ($-49.0M)
1652044,IncomeLossFromContinuingOperations,19478000000,high_value ($19.5B > $4.9B)
1652044,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,108076000000,high_value ($108.1B > $4.9B)
1652044,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,119815000000,high_value ($119.8B > $4.9B)
1652044,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,11739000000,high_value ($11.7B > $4.9B)
1652044,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,21985000000,high_value ($22.0B > $4.9B)
1652044,IncomeLossFromEquityMethodInvestments,-156000000,invalid_negative ($-156.0M)
1652044,IncomeTaxExpenseBenefit,19697000000,high_value ($19.7B > $4.9B)
